"x";"y";"z";"id";"BHD";"h";"crownLength";"crownArea";"crownVolume";"crownDiameter";"tile";"scanID";"f";"v"
32,68025712;-186,5386524;-88,406;863;43,65126882;31,01;26,11;27,8;61,8;6,3;"tile_10_5";1;0,438558522632696;2,03522742735352
50,5640355;-194,6254643;-79,772;864;34,07354217;27,83;21,58;24,1;42,9;5,9;"tile_11_5";1;0,460815526635293;1,16940449482668
46,91162789;-174,6763902;-76,137;865;32,42470175;26,97;15,47;23,3;47,3;5,6;"tile_11_6";1;0,464756087286475;1,03501798092461
51,3674605;-150,8911726;-67,631;866;27,20611348;31,89;20,39;25,8;53,6;6;"tile_11_7";1;0,497091735516699;0,921539497180963
57,29171541;-146,252327;-64,337;867;33,2062623;27,93;20,83;28,8;49;6,5;"tile_11_7";2;0,464274803164529;1,1229900798508
28,0720853;-155,5577214;-77,002;868;29,97278715;26,15;13,15;15,6;26;4,6;"tile_10_7";1;0,472484137309986;0,871772301614384
39,93278;-187,1615427;-82,866;869;30,30693333;24,86;13,86;13,8;34,2;4,4;"tile_10_5";1;0,467325354047301;0,838097097376832
20,61514758;-168,5144176;-87,461;870;26,49204969;31,18;25,53;33;66,2;6,8;"tile_9_6";1;0,499030455979667;0,857677793461922
39,82307595;-190,0607095;-84,136;871;9,864941512;23,39;20,09;10,3;12,9;4;"tile_10_5";1;0,559945252698879;0,100104753278864
39,699172;-189,8367085;-84,321;872;22,01057049;23,23;0;0;0;0;"tile_10_5";2;0,504025983155212;0,445507084760695
44,4461959;-160,6564055;-72,978;873;41,01843478;29,93;19,98;25,7;55,3;6;"tile_11_6";1;0,44341949600357;1,75375753696193
76,07036781;-168,9458189;-72,133;874;42,51820952;29,81;27,01;83,5;216;10,4;"tile_12_6";1;0,438854841839434;1,85747375885473
75,72107467;-185,1787893;-76,124;875;44,66186667;30,54;17,49;31,6;70,5;6,8;"tile_12_5";2;0,434789139708272;2,08022994195009
73,6755115;-185,4493475;-74,935;876;7,209134884;7,95;0;0;0;0;"tile_12_5";2;0,575443839989711;0,0186735228765733
69,12079548;-175,2101749;-71,218;877;34,91961412;29,31;18,06;27,8;60;6,3;"tile_12_6";2;0,461423013217675;1,29522083677805
67,94237381;-186,8409862;-74,17;878;45,75780952;29,25;16,6;31;47,2;6,5;"tile_12_5";2;0,42876818432926;2,06238032138697
76,19220406;-180,7880478;-75,364;879;33,94414493;29,89;13,59;15,1;28;4,7;"tile_12_5";2;0,466211779823384;1,26103977540944
71,53575295;-199,0363154;-78,37;880;25,53504762;22,95;0;0;0;0;"tile_12_4";1;0,483741146347715;0,568537276687257
-15,44937479;-22,8039107;-12,003;881;28,05870423;21,63;6,78;13,5;12,6;4,4;"tile_8_13";1;0,46640393304106;0,62379778328905
76,62183388;-136,0767072;-63,782;882;21,97351142;27,04;20,09;22,7;48,1;5,9;"tile_12_7";2;0,51354876092235;0,526595546484021
74,2265642;-193,1319163;-77,503;883;33,99304918;28,16;14,36;16,3;33,6;4,8;"tile_12_5";2;0,461946982210438;1,18057861277568
26,42378104;-146,3001594;-73,447;884;23,705776;21,6;0;0;0;0;"tile_10_7";1;0,489119507936909;0,466301668802167
72,84188381;-191,9867621;-76,71;885;35,65272381;30,03;14,33;27,6;50,3;6,1;"tile_12_5";2;0,460541811723387;1,38070121923827
64,81636771;-184,6072323;-73,283;886;30,65491429;26,1;17,4;19,8;42,4;5,4;"tile_12_5";1;0,469479927394133;0,904373087057157
49,55097909;-98,25323439;-45,893;887;21,21571212;22,66;0;0;0;0;"tile_11_9";2;0,507104388768344;0,406221011817243
72,14091133;-202,8928693;-79,717;888;36,65373333;28,28;17,88;24,7;57,9;6,2;"tile_12_4";2;0,452959340306954;1,35165214434835
71,0001364;-192,9564516;-76,088;889;13,28584;26,73;25,68;25,7;42,2;6,4;"tile_12_5";2;0,559612774789707;0,207374091324627
71,16493976;-193,2493181;-76,345;890;32,88804762;27,01;19,41;22;32,5;5,7;"tile_12_5";1;0,463080928087896;1,06254552308234
63,87643601;-180,6228173;-72,395;891;13,94887636;18,41;11,11;4,5;7,5;2,7;"tile_11_5";1;0,543760420375108;0,152978258323142
61,89038184;-204,1908041;-79,149;892;37,78683243;23,69;18,24;51,6;113,5;9,1;"tile_11_4";2;0,435029320090336;1,15572483547081
60,83620694;-192,1065686;-75,546;893;22,21877551;17,14;2,19;3,5;2,2;2,7;"tile_11_5";1;0,479130632036811;0,318415997036581
78,10347102;-138,615057;-65,28;894;36,62899435;28,32;21,32;27,3;67,8;6,2;"tile_12_7";2;0,453144531897263;1,35229008759482
77,18395317;-142,3522657;-65,713;895;33,05437805;28,68;19,68;29,8;66,2;6,6;"tile_12_7";2;0,466685662680904;1,14855412801722
73,81280822;-169,4148121;-71,323;896;21,18015135;12,73;3,43;4,1;3,6;2,8;"tile_12_6";1;0,456160541392031;0,204594577332127
58,66485846;-180,35701;-73,19;897;15,37416178;21,64;0;0;0;0;"tile_11_5";1;0,541813921640504;0,21766078501715
56,90994439;-180,9946519;-73,523;898;25,24128897;23,38;0;0;0;0;"tile_11_5";2;0,486637144148722;0,569328206182423
57,85958859;-199,7027926;-78,736;899;19,09546988;24,38;17,38;13,4;17,7;4,3;"tile_11_4";1;0,524434564835786;0,36616395418954
54,64185427;-212,1885446;-84,386;900;30,13049438;24,75;0;0;0;0;"tile_11_4";2;0,467743104400735;0,825439017506522
28,8050311;-152,9252012;-75,709;901;25,41813035;25,73;9,73;10,8;14,6;4,1;"tile_10_7";1;0,492393811866857;0,642879324826725
76,33119805;-189,6050431;-78,045;902;42,23377297;31;0;0;0;0;"tile_12_5";2;0,442423457823311;1,92136326453526
78,79356571;-194,6617541;-79,172;903;39,61447619;32,1;22,85;25,2;56,9;5,9;"tile_12_5";2;0,452347148389813;1,78967679123723
49,90729086;-204,6772493;-83,552;904;32,92060952;26,17;14,07;28,2;48,5;6,4;"tile_11_4";1;0,460624783567965;1,02606917350113
53,36625333;-205,955256;-82,457;905;35,62453333;26,93;22,08;18,3;41,4;5,1;"tile_11_4";1;0,452865966386548;1,21561006312273
72,7956101;-114,315905;-56,406;906;33,55754278;27,13;16,13;21;47,4;5,5;"tile_12_9";2;0,460877598086644;1,10587382540836
65,57418133;-191,9933033;-75,313;907;31,7772;27,26;15,86;19,2;33;5,2;"tile_12_5";1;0,468056017951764;1,01191683463365
62,74431881;-198,3047856;-76,966;908;23,12101622;27,1;13,6;10,8;8,5;4,3;"tile_11_4";2;0,507490557987488;0,577432169688105
48,43722962;-154,0760817;-69,506;909;43;28,93;15,93;41,6;79,7;8;"tile_11_7";1;0,435309704899655;1,82883100415819
79,69607951;-128,0925562;-63,013;910;29,39533131;31,75;21,45;26,7;34,2;6,5;"tile_12_8";2;0,487503534519906;1,05043237521618
55,92093257;-204,7763682;-80,592;911;38,2136;25,05;18,85;36;88;7,3;"tile_11_4";1;0,438370516031574;1,25943238011059
64,67852914;-200,8123923;-78,192;912;37,444;29,06;20,01;24,8;43,3;6,1;"tile_12_4";1;0,452306708590352;1,44738142133036
55,07704782;-199,9537411;-79,337;913;24,92578182;28,19;11,94;19,3;22,3;5,8;"tile_11_4";1;0,500600443778608;0,688610698846836
76,46412683;-200,9654301;-79,853;914;41,11547826;31,3;16,85;30,9;63,5;6,5;"tile_12_4";1;0,446257551023478;1,85451559380297
79,28653987;-162,591114;-71,867;915;33,86094872;29,27;18,27;30,2;51;6,9;"tile_12_6";2;0,465104096555997;1,225916845059
62,07859965;-180,45637;-72,624;916;6,610807018;3,91;0;0;0;0;"tile_11_5";1;0,618263849581016;0,00829754184699341
55,2378232;-189,0091264;-75,856;917;26,13752;29,03;0;0;0;0;"tile_11_5";2;0,496521201947411;0,773398760149411
48,10088134;-193,4823442;-80,61;918;24,80258373;19,61;12,31;10,8;21,8;4;"tile_11_5";1;0,475117294838871;0,450155088196649
44,86659131;-156,3495687;-71,564;919;26,35609836;26,4;16,6;18,2;32,3;5,1;"tile_11_6";1;0,489497806623845;0,705028702014074
66,12078545;-196,1853534;-76,466;920;39,11761832;27,09;0;0;0;0;"tile_12_4";2;0,441752760162107;1,43821219807642
57,25049806;-142,4061711;-63,638;921;18,77777778;3,28;0;0;0;0;"tile_11_7";1;0,179317642908304;0,0162882766504659
34,57709966;-190,9577101;-89,367;922;27,83629761;28,78;18,33;18,9;50,7;5,2;"tile_10_5";1;0,488218867045264;0,855102491212714
60,96631888;-191,782544;-75,402;923;18,00700215;7,06;0;0;0;0;"tile_11_5";1;0,405246593776195;0,0728612786450965
62,87535524;-189,1851474;-74,202;924;29,56765714;27,14;15,84;29,1;39,9;6,5;"tile_11_5";1;0,476819424610378;0,88856149833902
75,07588429;-175,4582591;-73,734;925;45,56017143;29,5;20,75;30,1;52,3;6,5;"tile_12_6";2;0,429915765312483;2,06759735400624
78,47437048;-181,027069;-76,792;926;31,09247619;27,83;14,08;12,9;27;4,2;"tile_12_5";2;0,472229532762013;0,997853655145718
60,19674086;-212,0211206;-82,702;927;12,63902857;23,07;17,47;11,6;30,7;4,1;"tile_11_4";1;0,557845616292685;0,161465183920216
76,49315079;-204,2240123;-81,101;928;33,51287129;26,9;15,85;23,2;51,5;6;"tile_12_4";1;0,460421108489575;1,09249803529512
-39,63947356;-11,99281068;-11,839;929;17,38539511;22,63;0;0;0;0;"tile_6_14";1;0,531145641050701;0,285336406396141
59,62631332;-195,9918881;-76,557;930;33,50940961;28,08;19,33;38,9;79,9;7,4;"tile_11_4";2;0,463523112576763;1,14786795391056
49,61730629;-210,7201086;-85,836;931;28,49148571;22,06;13,41;21,8;43,3;5,6;"tile_11_4";1;0,465978372124231;0,655377220565365
69,89111724;-202,976281;-78,467;932;34,65220513;8,91;0;0;0;0;"tile_12_4";2;0,305725772935171;0,256898394598193
56,21779714;-196,834112;-78,746;933;45,98371429;30,4;19,4;29,2;53,6;6,4;"tile_11_4";1;0,431041817672205;2,17616071791129
56,67431102;-181,1989667;-73,59;934;6,302816327;4,91;2,11;1,3;0,7;1,5;"tile_11_5";1;0,608831021393198;0,00932690275835579
78,874144;-178,9257613;-76,385;935;35,12426667;31,05;0;0;0;0;"tile_12_5";1;0,464562809067472;1,3976887078058
56,91589237;-181,007709;-73,619;936;26,44349526;2,89;0;0;0;0;"tile_11_5";2;-0,0507517128175237;-0,00805519662513832
78,39288253;-147,1870352;-67,57;937;29,08436471;29,42;17,47;14,9;9,3;4,7;"tile_12_7";2;0,484177626411649;0,946360120072214
70,46461508;-206,3536019;-79,407;938;29,87870164;30,44;13,59;25,5;33,6;6,2;"tile_12_4";2;0,482988917184555;1,03084919946261
63,9957832;-207,5864759;-79,78;939;32,17974893;30,03;23,23;19,4;47,4;5,3;"tile_12_4";2;0,47304901821323;1,15535822851089
79,64453201;-156,1488613;-70,48;940;16,86154643;28,69;19,84;18;33,5;5,7;"tile_12_6";2;0,545184569322203;0,349267994394956
42,6113942;-195,9061494;-84,036;941;22,64088312;25;10,35;10,5;18;3,8;"tile_10_4";1;0,505179579932707;0,508466567888217
78,42813664;-179,0490236;-75,758;942;5,579635492;3,95;0;0;0;0;"tile_12_5";1;0,649978222813639;0,00627765492478559
69,5937736;-79,257742;-47,451;943;31,24952;25,87;9,07;15,6;20,3;4,9;"tile_12_10";2;0,466382574074775;0,925369810545575
71,63440825;-81,51403928;-48,713;944;28;28,36;19,36;25,8;44,8;6,2;"tile_12_10";2;0,486560217093793;0,849667031317797
68,76408638;-74,23367957;-46,457;945;28,68621277;29,93;24,08;20,5;38,5;5,4;"tile_12_11";2;0,48694064268916;0,941930920212858
67,92486577;-217,5391204;-82,723;946;35,68646154;29;24,5;18,6;40,6;5,6;"tile_12_3";1;0,458027322424984;1,3285755039918
62,971341;-62,62299958;-41,556;947;22,59858333;28,6;15,05;12,2;29,8;4,3;"tile_11_11";2;0,513318910713385;0,588851259094533
49,39112514;-201,6438051;-82,016;948;35,21954286;27,73;22,73;27;63,9;6,2;"tile_11_4";1;0,456453036364765;1,23311414802573
79,93479242;-167,7657507;-73,568;949;39,18228571;29,22;27,22;31,8;93,2;6,8;"tile_12_6";2;0,447199729873269;1,57561882033248
36,99449584;-174,5312351;-81,365;950;6,117834166;7,42;5,07;9,4;12,7;3,7;"tile_10_6";1;0,585622716297671;0,0127734173537028
73,10163276;-196,2533101;-77,969;951;41,22853333;31,54;19,34;38,9;81,3;7,8;"tile_12_4";1;0,446451874404933;1,87984478475044
37,12271065;-187,7014572;-85,535;952;20,42508411;23,56;12,16;13,4;33,5;4,4;"tile_10_5";1;0,514353283809361;0,397058403096085
44,17541619;-207,871637;-86,903;953;45,12247619;28,9;16,85;32,8;79,4;6,8;"tile_11_4";1;0,429508270353554;1,98492958004541
54,72706965;-209,0353218;-83,258;954;38,6505614;24,84;17,64;21,6;47,2;5,4;"tile_11_4";1;0,436241090134022;1,27139253076495
47,46510452;-211,1409692;-87,305;955;24,74707957;22,79;14,84;17,1;40,6;5;"tile_11_4";1;0,487376288539985;0,534252437633013
15,14528022;-152,5074436;-80,459;956;33,37206486;21,96;0;0;0;0;"tile_9_7";1;0,444442254393472;0,853696924708565
73,69076429;-208,2981286;-80,807;957;32;26,58;0;0;0;0;"tile_12_4";1;0,465360507471835;0,994796707022039
69,19251031;-76,17916882;-46,645;958;29,51706832;31,02;24,02;22,6;46,7;6,1;"tile_12_10";2;0,485622532789437;1,03080601849005
57,58462081;-213,5594243;-83,9;959;25,54967568;24,63;13,98;20,3;22,4;5,4;"tile_11_4";1;0,488760818673704;0,61719366564674
71,99029021;-223,1976345;-85,306;960;37,16638298;29,28;17,93;21,4;43,9;5,8;"tile_12_3";2;0,453745049979882;1,4413632656627
76,50563283;-209,4127723;-82,371;961;32,56172327;27,77;17,52;20;45,8;5,3;"tile_12_4";1;0,466311908303985;1,07834326330458
45,19522614;-204,2669022;-85,191;962;21,16469301;18,67;13,12;16,9;34,6;4,8;"tile_11_4";1;0,493405756204133;0,324087557752533
61,140486;-216,34286;-83,891;963;28,0832;25,62;21,17;27;52,6;6,3;"tile_11_3";1;0,479348979968747;0,760701022647669
56,51066189;-216,394413;-85,854;964;33,15557082;24,62;20,22;20,3;43,9;5,4;"tile_11_3";1;0,454989854631535;0,967147383973832
62,16545217;-219,2403019;-85,844;965;29,81885714;24,56;0;0;0;0;"tile_11_3";2;0,468503241613346;0,803549865371612
64,79860071;-218,275425;-84,369;966;35,84057143;24,48;10,58;12,7;15,6;4,3;"tile_12_3";1;0,444560660299103;1,09794901706827
66,40724718;-213,9641798;-81,128;967;36,6050858;27,93;26,18;30,6;82;6,7;"tile_12_4";1;0,452214466528436;1,32919324911189
49,20951665;-208,2844244;-84,843;968;17,87602162;12,42;0;0;0;0;"tile_11_4";1;0,4829689332907;0,150547107455287
66,94341118;-221,9311082;-85,436;969;34,13047059;25,9;0;0;0;0;"tile_12_3";1;0,455272475133017;1,07881156299242
52,27267404;-200,013427;-80,587;970;10,86479503;1,4;0;0;0;0;"tile_11_4";1;0,41231966022659;0,00535174036008608
60,26691505;-211,7532032;-82,5;971;5,835619048;3,57;0;0;0;0;"tile_11_4";1;0,653400884632445;0,00623895254073212
57,56623086;-220,6265571;-87,968;972;32,99977143;26,07;0;0;0;0;"tile_11_3";2;0,460032983778655;1,02575052345404
60,584222;-221,5669926;-87,242;973;36,11937143;27,91;19,06;20,1;34;5,4;"tile_11_3";1;0,453807359663343;1,2977816238527
62,55402697;-223,9602673;-87,786;974;36,17741573;24,59;0;0;0;0;"tile_11_3";1;0,443742759817058;1,12164331255342
-39,31856025;-15,66306025;-14,577;975;36,35391304;22,51;21,36;13,7;23,4;4,8;"tile_6_14";1;0,435446008630792;1,01742409497182
64,61706933;-232,6202282;-91,23;976;31,04358095;23,54;14,14;18,7;33,5;5,4;"tile_12_3";1;0,459916503832285;0,819443394695341
74,211074;-234,60151;-90,99;977;27,0526;24,24;11,69;9,8;18,9;3,8;"tile_12_3";1;0,480195983475775;0,669050719649075
77,70277168;-235,5035964;-92,198;978;29,79796262;28,43;0;0;0;0;"tile_12_3";2;0,478971281619783;0,949618917459733
70,93231928;-234,0362069;-91,298;979;18,89828571;26,31;10,11;23,2;37,6;6;"tile_12_3";1;0,529626786709756;0,390863838356475
70,79211794;-234,1950281;-91,147;980;15,66221529;22,32;0;0;0;0;"tile_12_3";2;0,541422940876818;0,23282365564376
76,72530021;-226,4308732;-87,994;981;24,46391579;25,94;15,29;21,1;30,9;5,6;"tile_12_3";1;0,49777370832486;0,606937195345495
64,75325125;-239,8738825;-94,557;982;20,55176098;22,58;16,18;15,6;30,9;4,8;"tile_12_2";1;0,51092485509809;0,382709224439215
78,06416286;-232,2413462;-90,856;983;31,73;28,33;15,38;16,2;33,1;5;"tile_12_3";1;0,470916806926066;1,05492307174165
52,91141472;-221,5880064;-89,965;984;37,18476739;26,05;20,55;25;43;6;"tile_11_3";1;0,444958047279948;1,25877124306983
53,566992;-218,4425053;-88,28;985;28,3768;25,04;0;0;0;0;"tile_11_3";1;0,476365183075534;0,754381546785109
63,73269508;-227,0331732;-89,204;986;30,52798689;24,97;15,67;18,4;29,5;5,3;"tile_11_3";1;0,466722596006409;0,853028584116865
67,73030933;-241,3014;-94,612;987;29,17413333;26,19;15,19;26,6;61,9;6,2;"tile_12_2";1;0,476033932997974;0,833410980470378
71,31655345;-243,4446445;-95,768;988;37,91746218;24,82;16,57;22,3;46,3;5,7;"tile_12_2";1;0,438578767415911;1,22918651109083
51,48603138;-216,1914081;-88,698;989;28,5365;23,91;18,36;19,1;41,2;5,1;"tile_11_3";1;0,472185704909155;0,722077319800255
43,61733383;-205,3755339;-86,758;990;4,664282707;7,74;3,24;5,2;7,1;2,7;"tile_10_4";1;0,590361032330393;0,00780761260820242
69,52434877;-247,5026591;-98,011;991;17,15916201;18,3;17,2;26,3;37,3;6,1;"tile_12_2";1;0,520331540158104;0,220197950355205
78,79812629;-249,8290691;-99,848;992;33,12293333;29,64;22,79;27,9;64,7;6,8;"tile_12_2";1;0,468651511742571;1,19694910367746
56,22982808;-224,4794225;-90,117;993;38,35329387;19,96;15,26;14,9;18,5;4,7;"tile_11_3";1;0,416698244751591;0,960898301287823
67,25222952;-231,1522639;-90,362;994;38,88547985;26,92;16,22;20,5;37,3;5,5;"tile_12_3";1;0,441995349894549;1,41305010710719
77,354202;-245,6529014;-97,466;995;32,90045714;30,27;16,97;-37,4;49,9;7,1;"tile_12_2";1;0,470855759870136;1,21169706086218
-32,90039933;-29,985886;-20,814;996;30,4612;24,69;22,79;17,9;48,1;5,5;"tile_7_13";1;0,466145322749489;0,838737997547033
48,64581241;-215,8835304;-90,393;997;36,84105987;28,11;25,11;23,5;77,6;5,8;"tile_11_4";1;0,451894904631384;1,35410519113803
53,72326336;-226,5423226;-92,492;998;20,48442899;19,29;16,44;13,8;23,4;4,6;"tile_11_3";1;0,500457226480959;0,318153568280602
73,97501086;-235,1946425;-91,684;999;40,95405714;24,94;0;0;0;0;"tile_12_3";1;0,429362771203496;1,41060227394988
44,91551065;-200,7506252;-84,586;1000;4,437608696;6,6;5,65;18,3;16,5;5,1;"tile_11_4";1;0,610476204584589;0,00623161429992347
42,13844641;-205,0525765;-87,829;1001;27,55778886;26,62;25,17;13,4;30,5;4,5;"tile_10_4";1;0,484403131786122;0,769119126502127
56,09978865;-227,8211381;-91,759;1002;8,984378378;10,84;0;0;0;0;"tile_11_3";1;0,561482292529948;0,0385861364751374
59,27624621;-232,3387882;-92,394;1003;36,52155932;22,58;0;0;0;0;"tile_11_3";1;0,435130628563281;1,02927659349973
63,96756216;-229,7012976;-89,895;1004;27,07734054;25,15;14,8;17,4;35,1;5;"tile_12_3";1;0,482729143121266;0,699106601790977
40,63041143;-207,18499;-90,498;1005;22,17531429;23,03;15,33;13,5;40,8;4,4;"tile_10_4";1;0,502490017440076;0,446941647263453
-38,726;-21,74709739;-17,951;1006;20,22573913;17,77;0;0;0;0;"tile_6_13";1;0,495881730643436;0,283115873888521
67,23937611;-236,3106606;-92,414;1007;22,3416;19,64;11,49;13,3;21,2;4,5;"tile_12_2";1;0,489865930680319;0,377170002743433
66,37260933;-244,1839353;-95,119;1008;36,12587531;24,94;20,59;31,2;66;6,5;"tile_12_2";1;0,445087293191513;1,13780616739312
61,24199071;-235,3076686;-93,691;1009;35,14773469;27,87;22,42;30,6;65;6,5;"tile_11_3";1;0,457071166769994;1,23596267268367
40,70532653;-202,0460869;-88,229;1010;34,09346939;29,97;22,72;26,3;77,8;6;"tile_10_4";1;0,465853491439313;1,27458374227344
-37,72371552;-28,352667;-21,794;1011;18,88768532;12,42;0;0;0;0;"tile_6_13";1;0,473406526807647;0,16474156808199
63,15089348;-251,0153643;-100,993;1012;13,19921739;13,61;0;0;0;0;"tile_11_2";1;0,535402121744478;0,0997067264713013
59,12640267;-228,2208853;-91,161;1013;18,08426667;16,24;14,89;33;56,4;6,8;"tile_11_3";1;0,504785117685748;0,210564063753186
68,29212967;-253,1575563;-101,166;1014;21,04718667;18,73;13,23;20,1;36,6;5,4;"tile_12_2";1;0,494441362946611;0,322203726798991
71,56170134;-247,5855644;-97,706;1015;32,9787933;24,64;15,64;27,2;48,9;6,2;"tile_12_2";1;0,455741780692011;0,959221603016195
-0,709904794;-150,8995077;-86,374;1016;14,83354964;23,81;0;0;0;0;"tile_8_7";1;0,548992206649553;0,22589448842081
37,79863002;-197,9642174;-89,845;1017;47,38214699;30,72;0;0;0;0;"tile_10_4";1;0,428311056818779;2,32006338372391
17,6008469;-168,5048855;-89,167;1018;43,87708046;28,29;14,14;29,7;58,3;6,6;"tile_9_6";1;0,431203536099915;1,84450818646465
32,90986753;-189,6433664;-90,317;1019;19,86342588;18,15;8,35;16;38,4;4,8;"tile_10_5";1;0,500094538225245;0,281272277976858
-34,1114373;-27,93551103;-20,069;1020;22,94059797;24,2;14,15;14,6;24,7;4,9;"tile_7_13";1;0,501424490049946;0,501556954826833
18,03312744;-164,3543968;-86,568;1021;21,15671882;21,74;0;0;0;0;"tile_9_6";1;0,504688226366194;0,385717393078328
-33,3293119;-25,67699738;-18,641;1022;24,52704762;21,42;0;0;0;0;"tile_7_13";1;0,483876918343789;0,489705297943211
1,118861622;-152,5654778;-86,267;1023;21,26983784;15,77;0;0;0;0;"tile_8_7";1;0,478015270433458;0,267850032274682
-1,896155102;-147,4226188;-84,469;1024;17,41583673;11,67;0;0;0;0;"tile_8_7";1;0,48125089297816;0,133789174793365
-36,79859452;-36,77643535;-27,291;1025;20,16481598;22,73;11,83;12,8;30,6;4,2;"tile_6_12";1;0,513735125803337;0,372921226727816
29,76861576;-199,5223352;-96,721;1026;28;31;29,25;37,4;87,1;7,5;"tile_10_4";1;0,491999416199432;0,939144080212982
-36,54260333;-24,74285929;-19,047;1027;36,54119048;28,96;22,71;14,2;29,5;4,5;"tile_6_13";1;0,455036663142068;1,38197508441278
-8,365037;-149,4799844;-88,157;1028;5,113028571;9,21;6,71;15,2;18,4;4,6;"tile_8_7";1;0,575414449418684;0,0108814485762868
-31,42597321;-59,43722928;-40,705;1029;14,81990431;9,09;0;0;0;0;"tile_7_11";1;0,486963678841862;0,0763556420313679
59,23195447;-239,0614768;-96,393;1030;30;26,91;0;0;0;0;"tile_11_2";1;0,474397520644971;0,902378001061096
69,59804941;-250,6298624;-99,789;1031;29,67576471;24,93;15,18;20,1;32,4;5,3;"tile_12_2";1;0,470256509223193;0,810869217040521
71,81771612;-254,8895978;-102,322;1032;34,52342857;25,59;21,99;24,1;47,7;5,9;"tile_12_2";1;0,452890175192375;1,08487800865995
43,74923618;-233,3293195;-105,053;1033;7,291381818;9,11;0;0;0;0;"tile_10_3";1;0,571797640754217;0,0217505528066999
62,66833856;-242,8667732;-97,091;1034;20,85651098;21,54;17,99;9,2;15,2;3,6;"tile_11_2";1;0,505921703984862;0,372307862738537
72,32185124;-250,6149004;-99,626;1035;41,53813333;22,63;10,38;22;40,5;5,6;"tile_12_2";1;0,418848129296785;1,28447296368641
72,43668681;-262,7842474;-107,006;1036;38,42858378;29,46;24,06;52,9;101,8;9,3;"tile_12_1";1;0,450129541040471;1,53804449184187
